cell_id,cycle,capacity,soh,voltage_mean,voltage_max,voltage_min,voltage_std,current_mean,current_max,current_min,current_std,temp_mean,temp_max,temp_min,temp_std,discharge_time,ambient_temperature
B0018,33,1.6926,0.9124,3.4794,4.1988,2.7039,0.4266,-1.9743,0.0,-2.0126,0.65,25.9038,37.3099,23.7972,3.498,3038.51,24.0
B0018,34,1.6864,0.9091,3.481,4.1987,2.7158,0.4268,-1.9875,0.0,-2.0114,0.65,25.4017,37.0099,23.8044,3.4939,3041.1,24.0
B0018,35,1.6857,0.9087,3.4816,4.1987,2.7115,0.427,-1.9896,0.0,-2.0169,0.65,25.515,37.0962,23.669,3.4102,3022.95,24.0
B0018,36,1.6782,0.9047,3.4797,4.1986,2.7231,0.4272,-1.9699,0.0,-2.009,0.65,25.5479,37.3156,23.757,3.4501,3011.9,24.0
B0018,37,1.6816,0.9065,3.4832,4.1986,2.7073,0.4274,-1.9776,0.0,-2.0008,0.65,25.6464,37.2245,23.8583,3.5898,3009.64,24.0
B0018,38,1.6707,0.9007,3.4775,4.1986,2.7159,0.4276,-1.9783,0.0,-2.0122,0.65,25.6199,37.3198,23.8259,3.4962,3014.04,24.0
B0018,39,1.6699,0.9002,3.4804,4.1985,2.7101,0.4278,-1.9635,0.0,-2.0128,0.65,25.7073,37.4899,23.733,3.6211,2994.49,24.0
B0018,40,1.6654,0.8978,3.4686,4.1985,2.7092,0.428,-1.9998,0.0,-2.0186,0.65,26.0819,37.5504,23.9399,3.4227,3000.57,24.0
B0018,41,1.6593,0.8945,3.4768,4.1984,2.7215,0.4282,-1.9804,0.0,-2.0111,0.65,25.7678,37.1314,23.9741,3.4696,2995.5,24.0
B0018,42,1.6584,0.894,3.4743,4.1984,2.706,0.4284,-1.9692,0.0,-2.0099,0.65,26.2431,37.3964,23.9042,3.4968,2973.56,24.0
B0018,43,1.6492,0.8891,3.4702,4.1984,2.712,0.4286,-1.9882,0.0,-2.0202,0.65,25.9071,37.4694,23.8897,3.4706,2984.86,24.0
B0018,44,1.6477,0.8883,3.4622,4.1983,2.714,0.4288,-1.9782,0.0,-2.0065,0.65,26.0448,37.4436,23.8059,3.4533,2971.34,24.0
B0018,45,1.6448,0.8867,3.4738,4.1983,2.7134,0.429,-1.9763,0.0,-2.0068,0.65,26.1059,37.4646,23.8545,3.5063,2966.14,24.0
B0018,46,1.645,0.8868,3.4621,4.1983,2.7239,0.4292,-1.9882,0.0,-2.0093,0.65,25.9147,37.5244,23.8436,3.4038,2968.5,24.0
B0018,47,1.6342,0.881,3.466,4.1982,2.7207,0.4294,-1.9904,0.0,-2.0143,0.65,26.1448,37.5646,23.9873,3.3179,2938.91,24.0
B0018,48,1.6307,0.8791,3.4634,4.1982,2.7229,0.4296,-1.9788,0.0,-2.0072,0.65,26.0077,37.6783,23.9142,3.6087,2935.6,24.0
B0018,49,1.6182,0.8724,3.4676,4.1981,2.7194,0.4298,-1.9772,0.0,-2.0122,0.65,25.8511,37.9147,23.8185,3.5724,2904.18,24.0
B0018,50,1.623,0.8749,3.4648,4.1981,2.7183,0.43,-1.9796,0.0,-2.0107,0.65,26.3011,38.003,23.9494,3.6072,2908.14,24.0
B0018,51,1.6217,0.8742,3.458,4.1981,2.7193,0.4302,-1.9778,0.0,-2.0109,0.65,26.04,37.7892,23.9542,3.5145,2917.91,24.0
B0018,52,1.6082,0.867,3.4691,4.198,2.7199,0.4304,-1.9828,0.0,-2.0108,0.65,26.3566,38.0206,23.8084,3.403,2873.44,24.0
B0018,53,1.6121,0.8691,3.4568,4.198,2.7215,0.4306,-1.9918,0.0,-2.0087,0.65,25.9805,37.9661,23.8314,3.522,2905.77,24.0
B0018,54,1.6062,0.8659,3.4582,4.198,2.7168,0.4308,-1.977,0.0,-2.015,0.65,26.4857,38.0719,23.7101,3.4525,2892.05,24.0
B0018,55,1.6086,0.8672,3.4533,4.1979,2.7194,0.431,-1.9837,0.0,-2.008,0.65,26.3121,37.787,23.8313,3.5755,2905.87,24.0
B0018,56,1.6045,0.8649,3.4585,4.1979,2.7171,0.4312,-1.9711,0.0,-2.0171,0.65,26.2177,37.9596,23.639,3.4627,2889.44,24.0
B0018,57,1.5975,0.8612,3.4519,4.1978,2.7238,0.4314,-1.9814,0.0,-2.0118,0.65,26.5486,38.2444,23.8392,3.3589,2872.24,24.0
B0018,58,1.5974,0.8611,3.4396,4.1978,2.7236,0.4316,-1.9784,0.0,-2.0144,0.65,26.3647,38.4666,23.7503,3.6408,2872.13,24.0
B0018,59,1.5912,0.8578,3.4578,4.1978,2.7169,0.4318,-1.999,0.0,-2.0081,0.65,26.6135,38.1043,23.9705,3.4971,2862.61,24.0
B0018,60,1.5865,0.8552,3.454,4.1977,2.7287,0.432,-1.993,0.0,-2.0067,0.65,26.541,38.5396,23.7286,3.381,2850.96,24.0
B0018,61,1.5885,0.8564,3.4535,4.1977,2.7148,0.4322,-1.9755,0.0,-2.0107,0.65,26.2027,37.9433,23.8394,3.3573,2870.21,24.0
B0018,62,1.5805,0.852,3.4449,4.1977,2.7222,0.4324,-2.0022,0.0,-2.0086,0.65,26.5441,38.6017,23.6192,3.4242,2841.23,24.0
B0018,63,1.5776,0.8505,3.4464,4.1976,2.7231,0.4326,-1.9822,0.0,-2.0164,0.65,26.3713,38.3446,23.804,3.7141,2845.92,24.0
B0018,64,1.5693,0.846,3.4347,4.1976,2.7287,0.4328,-1.9851,0.0,-2.0052,0.65,26.5781,38.787,23.6382,3.5093,2825.11,24.0
B0018,65,1.5575,0.8396,3.4471,4.1975,2.7284,0.433,-1.9695,0.0,-2.0121,0.65,26.4104,38.354,23.5644,3.5083,2810.54,24.0
B0018,66,1.5683,0.8454,3.4438,4.1975,2.7162,0.4332,-1.975,0.0,-2.017,0.65,26.5879,38.5904,23.7362,3.6148,2822.65,24.0
B0018,67,1.5665,0.8445,3.4353,4.1975,2.7283,0.4334,-1.9822,0.0,-2.0091,0.65,26.4526,38.5521,23.8133,3.453,2813.54,24.0
B0018,68,1.5579,0.8398,3.443,4.1974,2.73,0.4336,-1.9733,0.0,-2.0105,0.65,26.6332,38.5206,23.9315,3.4654,2816.2,24.0
B0018,69,1.5554,0.8385,3.4427,4.1974,2.7246,0.4338,-1.981,0.0,-2.0126,0.65,26.659,38.6206,23.9383,3.6851,2796.51,24.0
B0018,70,1.5391,0.8297,3.4419,4.1973,2.7212,0.434,-1.9745,0.0,-2.0121,0.65,26.8412,38.8174,23.839,3.4771,2768.61,24.0
B0018,71,1.5495,0.8353,3.4448,4.1973,2.7228,0.4342,-1.9978,0.0,-1.9966,0.65,26.7691,38.6103,23.9168,3.6101,2799.79,24.0
B0018,72,1.5457,0.8333,3.4371,4.1973,2.7236,0.4344,-1.9807,0.0,-1.998,0.65,26.8329,38.7442,23.8353,3.5915,2794.72,24.0
B0018,73,1.5518,0.8365,3.4454,4.1972,2.7181,0.4346,-1.9747,0.0,-2.0122,0.65,26.5631,38.6025,23.5867,3.3632,2797.38,24.0
B0018,74,1.5359,0.828,3.4331,4.1972,2.7344,0.4348,-1.9841,0.0,-2.0118,0.65,27.0551,38.8072,23.8154,3.5418,2760.5,24.0
B0018,75,1.5355,0.8278,3.4421,4.1972,2.731,0.435,-1.9892,0.0,-2.0144,0.65,26.9493,39.1871,23.7511,3.395,2728.28,24.0
B0018,76,1.531,0.8253,3.4347,4.1971,2.7333,0.4352,-1.9739,0.0,-2.0139,0.65,26.9269,38.832,23.9861,3.5159,2756.94,24.0
B0018,77,1.5268,0.8231,3.4247,4.1971,2.7259,0.4354,-1.9852,0.0,-2.0113,0.65,26.8146,39.2509,23.8123,3.4559,2752.1,24.0
B0018,78,1.5296,0.8246,3.4332,4.197,2.7325,0.4356,-1.9628,0.0,-2.0168,0.65,26.9377,39.0543,23.7364,3.5964,2757.23,24.0
B0018,79,1.5179,0.8183,3.4271,4.197,2.7286,0.4358,-1.9804,0.0,-2.0123,0.65,26.8241,38.9734,23.7365,3.5938,2730.27,24.0
B0018,80,1.5242,0.8217,3.4433,4.197,2.7269,0.436,-1.9529,0.0,-2.0093,0.65,27.2358,39.033,23.7908,3.5195,2738.47,24.0
B0018,81,1.5104,0.8143,3.4345,4.1969,2.7271,0.4362,-1.9948,0.0,-2.0118,0.65,26.8873,39.5689,23.8175,3.4346,2719.45,24.0
B0018,82,1.5083,0.8131,3.4223,4.1969,2.7348,0.4364,-1.9677,0.0,-2.0028,0.65,27.1608,39.3058,23.8356,3.4495,2719.85,24.0
B0018,83,1.5007,0.809,3.4136,4.1969,2.7337,0.4366,-1.9789,0.0,-2.0093,0.65,26.9801,39.0867,23.6154,3.4594,2690.13,24.0
B0018,84,1.4896,0.803,3.423,4.1968,2.7393,0.4368,-1.9688,0.0,-2.0143,0.65,27.0772,39.5227,23.8,3.495,2671.76,24.0
B0018,85,1.4935,0.8051,3.4251,4.1968,2.7309,0.437,-1.9787,0.0,-2.0157,0.65,27.1051,39.2612,23.7086,3.4658,2691.6,24.0
B0018,86,1.4984,0.8078,3.4172,4.1967,2.7297,0.4372,-1.9759,0.0,-2.0008,0.65,27.1373,38.9932,23.6455,3.4493,2686.37,24.0
B0018,87,1.4907,0.8036,3.4219,4.1967,2.7327,0.4374,-1.974,0.0,-2.0071,0.65,27.0144,39.4617,23.8528,3.4638,2691.03,24.0
B0018,88,1.4816,0.7987,3.409,4.1967,2.7389,0.4376,-1.983,0.0,-2.0101,0.65,27.3645,39.8152,23.8041,3.4508,2676.53,24.0
B0018,89,1.4873,0.8018,3.4141,4.1966,2.7318,0.4378,-1.9662,0.0,-2.0134,0.65,27.4587,39.4461,23.7322,3.5856,2693.53,24.0
B0018,90,1.4873,0.8018,3.4164,4.1966,2.7311,0.438,-1.9783,0.0,-2.0031,0.65,27.4891,39.5773,23.9506,3.4657,2675.66,24.0
B0018,91,1.4775,0.7965,3.4158,4.1966,2.7395,0.4382,-1.9757,0.0,-2.0148,0.65,27.1596,39.2469,23.7615,3.5048,2671.41,24.0
B0018,92,1.4796,0.7976,3.4193,4.1965,2.7379,0.4384,-1.974,0.0,-2.0059,0.65,27.3581,39.7957,23.6358,3.5125,2655.89,24.0
B0018,93,1.4733,0.7942,3.4125,4.1965,2.7329,0.4386,-1.989,0.0,-1.9935,0.65,27.3821,39.5087,23.8446,3.4655,2647.08,24.0
B0018,94,1.4679,0.7913,3.4149,4.1964,2.7358,0.4388,-1.9819,0.0,-2.0072,0.65,27.3915,39.4212,23.7663,3.4314,2628.54,24.0
B0018,95,1.4679,0.7913,3.4155,4.1964,2.7394,0.439,-1.9679,0.0,-1.9995,0.65,27.8419,39.8405,23.8353,3.6225,2634.68,24.0
B0018,96,1.4635,0.7889,3.4103,4.1964,2.7347,0.4392,-1.998,0.0,-2.0206,0.65,27.5084,39.6245,23.6992,3.4954,2643.36,24.0
B0018,97,1.4648,0.7896,3.4081,4.1963,2.7342,0.4394,-2.0076,0.0,-2.0109,0.65,27.8294,39.8586,23.7241,3.4512,2657.29,24.0
B0018,98,1.4597,0.7869,3.4065,4.1963,2.7385,0.4396,-1.9698,0.0,-2.0078,0.65,27.5489,39.9648,23.7961,3.5195,2634.14,24.0
B0018,99,1.4577,0.7858,3.4058,4.1963,2.7374,0.4398,-1.9682,0.0,-2.0095,0.65,27.709,39.7764,23.8323,3.4503,2611.92,24.0
B0018,100,1.4462,0.7796,3.4031,4.1962,2.7368,0.44,-1.9819,0.0,-2.0155,0.65,27.6832,40.1797,24.0803,3.4678,2602.9,24.0
B0018,101,1.4445,0.7787,3.412,4.1962,2.7434,0.4402,-1.9697,0.0,-2.0219,0.65,28.0574,39.8392,23.8332,3.4778,2580.0,24.0
B0018,102,1.442,0.7774,3.4046,4.1961,2.7418,0.4404,-1.9774,0.0,-2.016,0.65,27.4398,39.9803,23.7739,3.5355,2607.58,24.0
B0018,103,1.441,0.7768,3.4005,4.1961,2.7341,0.4406,-1.9838,0.0,-2.0124,0.65,27.6142,40.3201,23.7824,3.4425,2593.35,24.0
B0018,104,1.4355,0.7738,3.3994,4.1961,2.7289,0.4408,-1.9973,0.0,-2.0109,0.65,27.9727,40.304,23.8334,3.4073,2571.9,24.0
B0018,105,1.4337,0.7729,3.4033,4.196,2.7382,0.441,-1.9913,0.0,-2.0096,0.65,27.7564,39.8293,23.7189,3.5254,2566.02,24.0
B0018,106,1.4287,0.7702,3.4036,4.196,2.7387,0.4412,-1.9739,0.0,-2.0079,0.65,28.0277,40.2408,23.8672,3.4501,2583.89,24.0
B0018,107,1.4276,0.7696,3.402,4.1959,2.7409,0.4414,-1.9855,0.0,-2.01,0.65,27.9611,39.9804,23.9041,3.4689,2569.96,24.0
B0018,108,1.4239,0.7676,3.393,4.1959,2.7377,0.4416,-1.9718,0.0,-2.0167,0.65,28.1252,40.5384,23.809,3.5747,2557.61,24.0
B0018,109,1.4239,0.7676,3.4032,4.1959,2.7365,0.4418,-1.9705,0.0,-2.0065,0.65,28.1745,40.4521,23.8823,3.4195,2550.8,24.0
B0018,110,1.4163,0.7635,3.3975,4.1958,2.7432,0.442,-1.9913,0.0,-2.0081,0.65,28.0995,40.6798,23.7686,3.4586,2535.39,24.0
B0018,111,1.4201,0.7656,3.396,4.1958,2.7339,0.4422,-1.9892,0.0,-2.0125,0.65,28.2172,40.2634,23.6383,3.5205,2558.27,24.0
B0018,112,1.4249,0.7681,3.3961,4.1958,2.7482,0.4424,-1.9948,0.0,-2.0025,0.65,28.2442,40.7089,23.7446,3.4933,2566.14,24.0
B0018,113,1.408,0.759,3.3903,4.1957,2.7419,0.4426,-1.9928,0.0,-2.0122,0.65,27.7743,40.9713,23.9391,3.5558,2552.49,24.0
B0018,114,1.4023,0.7559,3.384,4.1957,2.7507,0.4428,-1.9912,0.0,-2.0136,0.65,28.1498,40.7722,23.9786,3.5007,2529.55,24.0
B0018,115,1.3978,0.7535,3.3889,4.1956,2.7486,0.443,-1.9741,0.0,-2.013,0.65,28.0592,40.3859,23.6757,3.5942,2514.39,24.0
B0018,116,1.3941,0.7516,3.3882,4.1956,2.7548,0.4432,-1.9777,0.0,-2.0122,0.65,28.1735,40.7964,23.922,3.4754,2498.88,24.0
B0018,117,1.3935,0.7512,3.3859,4.1956,2.744,0.4434,-1.9947,0.0,-2.0184,0.65,28.1356,40.7736,23.9606,3.7171,2513.92,24.0
B0018,118,1.3812,0.7446,3.3906,4.1955,2.7391,0.4436,-1.9832,0.0,-2.0101,0.65,28.0203,40.4815,23.9423,3.5349,2497.39,24.0
B0018,119,1.3822,0.7451,3.3781,4.1955,2.7536,0.4438,-1.9852,0.0,-2.0058,0.65,28.3151,40.6884,23.8739,3.5626,2485.94,24.0
B0018,120,1.378,0.7429,3.3771,4.1955,2.7354,0.444,-1.9668,0.0,-2.0106,0.65,28.29,40.545,23.847,3.6271,2473.56,24.0
B0018,121,1.3724,0.7399,3.3819,4.1954,2.7463,0.4442,-1.9768,0.0,-2.007,0.65,28.5264,40.698,23.8826,3.5197,2483.37,24.0
B0018,122,1.3765,0.7421,3.3805,4.1954,2.7358,0.4444,-1.9663,0.0,-2.0041,0.65,28.1503,40.5262,23.8468,3.577,2474.46,24.0
B0018,123,1.3663,0.7365,3.3734,4.1953,2.7454,0.4446,-1.9869,0.0,-2.0102,0.65,28.5476,40.9325,23.7576,3.6705,2472.22,24.0
B0018,124,1.369,0.738,3.3702,4.1953,2.7468,0.4448,-1.9873,0.0,-2.0119,0.65,28.4908,41.2618,23.8605,3.4694,2477.01,24.0
B0018,125,1.3664,0.7366,3.3796,4.1953,2.7379,0.445,-1.9731,0.0,-2.0069,0.65,28.2269,41.1592,23.8874,3.381,2460.22,24.0
B0018,126,1.3686,0.7378,3.3841,4.1952,2.7488,0.4452,-1.9926,0.0,-2.0068,0.65,28.5141,40.8565,23.7688,3.4318,2468.32,24.0
B0018,127,1.3597,0.733,3.3755,4.1952,2.7478,0.4454,-1.9763,0.0,-2.0107,0.65,28.2798,40.8261,23.7328,3.342,2455.49,24.0
B0018,128,1.3584,0.7323,3.3759,4.1952,2.7524,0.4456,-2.0004,0.0,-2.0084,0.65,28.6975,40.6769,23.9459,3.4939,2444.04,24.0
B0018,129,1.3568,0.7314,3.377,4.1951,2.7496,0.4458,-1.9865,0.0,-2.0085,0.65,28.6529,41.4033,23.8391,3.6194,2431.0,24.0
B0018,130,1.3533,0.7295,3.376,4.1951,2.7449,0.446,-1.9692,0.0,-2.0113,0.65,28.5839,41.2518,23.8676,3.3824,2454.55,24.0
B0018,131,1.3589,0.7326,3.3709,4.195,2.7506,0.4462,-1.985,0.0,-2.0065,0.65,28.7117,41.3873,24.0855,3.459,2446.97,24.0
B0018,132,1.3436,0.7243,3.3784,4.195,2.7424,0.4464,-1.9759,0.0,-2.0118,0.65,28.5693,41.2072,23.821,3.5878,2421.93,24.0
