cell_id,cycle,capacity,soh,voltage_mean,voltage_max,voltage_min,voltage_std,current_mean,current_max,current_min,current_std,temp_mean,temp_max,temp_min,temp_std,discharge_time,ambient_temperature
CS2_35,11,1.1006,0.9898,3.654,4.2,2.7532,0.3811,-0.5545,0.0,-0.56,0.25,21.9954,28.7186,20.8422,2.0567,7214.88,22.0
CS2_35,12,1.0985,0.9878,3.6548,4.2,2.7444,0.3812,-0.5569,0.0,-0.56,0.25,21.8866,28.5764,20.9671,2.0614,7191.69,22.0
CS2_35,13,1.0985,0.9878,3.6463,4.2,2.7532,0.3813,-0.5482,0.0,-0.56,0.25,21.9203,28.7114,21.0129,2.1417,7204.73,22.0
CS2_35,14,1.0985,0.9879,3.6491,4.2,2.7465,0.3814,-0.5471,0.0,-0.56,0.25,21.8593,28.6835,21.0021,2.0161,7195.19,22.0
CS2_35,15,1.0974,0.9869,3.6567,4.2,2.751,0.3815,-0.5385,0.0,-0.56,0.25,22.1452,28.4582,21.0245,2.1122,7195.92,22.0
CS2_35,16,1.0945,0.9843,3.6421,4.2,2.7471,0.3816,-0.5488,0.0,-0.56,0.25,22.0856,28.6427,21.054,2.0913,7175.89,22.0
CS2_35,17,1.0961,0.9857,3.6407,4.2,2.7517,0.3817,-0.549,0.0,-0.56,0.25,21.9475,28.9341,20.9223,2.0239,7191.34,22.0
CS2_35,18,1.0971,0.9866,3.6452,4.2,2.7468,0.3818,-0.557,0.0,-0.56,0.25,22.0429,28.5984,21.001,2.1047,7199.65,22.0
CS2_35,19,1.0931,0.983,3.631,4.2,2.7481,0.3819,-0.5583,0.0,-0.56,0.25,21.7446,28.8395,21.0142,2.0687,7148.68,22.0
CS2_35,20,1.0979,0.9874,3.6488,4.2,2.7545,0.382,-0.5483,0.0,-0.56,0.25,21.9494,28.5981,20.9244,2.2015,7170.86,22.0
CS2_35,21,1.0911,0.9812,3.6318,4.2,2.7438,0.3821,-0.5482,0.0,-0.56,0.25,22.1239,28.5148,21.017,2.1412,7163.38,22.0
CS2_35,22,1.0928,0.9827,3.6338,4.2,2.746,0.3822,-0.5462,0.0,-0.56,0.25,21.992,28.6235,21.0551,2.1041,7146.66,22.0
CS2_35,23,1.0922,0.9822,3.6281,4.2,2.7541,0.3823,-0.5522,0.0,-0.56,0.25,22.2681,28.3562,21.0627,2.1206,7156.46,22.0
CS2_35,24,1.0926,0.9825,3.6458,4.2,2.7473,0.3824,-0.5577,0.0,-0.56,0.25,22.1445,28.8293,20.9642,2.1133,7157.5,22.0
CS2_35,25,1.0925,0.9825,3.6431,4.2,2.752,0.3825,-0.5532,0.0,-0.56,0.25,22.1333,28.4032,20.969,2.0557,7130.55,22.0
CS2_35,26,1.0905,0.9807,3.6448,4.2,2.7446,0.3826,-0.5529,0.0,-0.56,0.25,22.2451,28.8323,20.9344,2.0485,7115.0,22.0
CS2_35,27,1.0873,0.9778,3.6488,4.2,2.7436,0.3827,-0.5486,0.0,-0.56,0.25,22.19,28.6501,21.1645,2.0565,7128.56,22.0
CS2_35,28,1.0852,0.9759,3.6355,4.2,2.7547,0.3828,-0.5549,0.0,-0.56,0.25,21.9811,28.9885,20.8986,2.0599,7099.33,22.0
CS2_35,29,1.0877,0.9781,3.6463,4.2,2.7571,0.3829,-0.5436,0.0,-0.56,0.25,22.121,28.8145,20.9781,2.089,7129.63,22.0
CS2_35,30,1.0844,0.9752,3.644,4.2,2.7552,0.383,-0.5554,0.0,-0.56,0.25,22.1153,28.6424,21.0234,2.1417,7095.95,22.0
CS2_35,31,1.0862,0.9768,3.6416,4.2,2.7489,0.3831,-0.5401,0.0,-0.56,0.25,21.9974,28.6585,20.842,2.0127,7081.2,22.0
CS2_35,32,1.0847,0.9754,3.6316,4.2,2.7586,0.3832,-0.5523,0.0,-0.56,0.25,22.2263,28.7216,21.0495,1.9974,7097.23,22.0
CS2_35,33,1.0836,0.9744,3.6409,4.2,2.7554,0.3833,-0.5495,0.0,-0.56,0.25,22.1425,28.7227,20.9922,2.0842,7078.01,22.0
CS2_35,34,1.0844,0.9752,3.6279,4.2,2.7516,0.3834,-0.545,0.0,-0.56,0.25,22.1703,28.8368,21.1079,2.0811,7127.15,22.0
CS2_35,35,1.0813,0.9724,3.6347,4.2,2.7604,0.3835,-0.5546,0.0,-0.56,0.25,22.2027,28.4164,20.9915,2.1022,7092.43,22.0
CS2_35,36,1.0831,0.974,3.6345,4.2,2.747,0.3836,-0.5628,0.0,-0.56,0.25,22.1346,28.9215,21.0049,2.0229,7076.87,22.0
CS2_35,37,1.0843,0.9751,3.6228,4.2,2.7501,0.3837,-0.5509,0.0,-0.56,0.25,22.2093,28.7853,20.9817,2.1347,7116.73,22.0
CS2_35,38,1.081,0.9721,3.6423,4.2,2.7448,0.3838,-0.5564,0.0,-0.56,0.25,22.2994,28.8189,20.9762,2.1378,7101.86,22.0
CS2_35,39,1.0806,0.9718,3.6376,4.2,2.7537,0.3839,-0.5461,0.0,-0.56,0.25,22.1337,28.6148,20.9661,1.9793,7065.08,22.0
CS2_35,40,1.0795,0.9707,3.6237,4.2,2.7568,0.384,-0.541,0.0,-0.56,0.25,21.9963,28.7389,20.9824,2.0846,7052.93,22.0
CS2_35,41,1.0769,0.9684,3.6306,4.2,2.7426,0.3841,-0.5559,0.0,-0.56,0.25,22.2313,28.739,21.0412,2.013,7051.94,22.0
CS2_35,42,1.0764,0.968,3.6413,4.2,2.7513,0.3842,-0.5494,0.0,-0.56,0.25,22.2175,28.7252,20.9431,2.1432,7034.7,22.0
CS2_35,43,1.0779,0.9693,3.6404,4.2,2.7478,0.3843,-0.5548,0.0,-0.56,0.25,22.5051,28.7576,21.007,2.087,7066.82,22.0
CS2_35,44,1.0731,0.965,3.6449,4.2,2.7485,0.3844,-0.544,0.0,-0.56,0.25,22.2101,28.5721,20.9244,2.0799,6997.21,22.0
CS2_35,45,1.0816,0.9726,3.6322,4.2,2.7501,0.3845,-0.5558,0.0,-0.56,0.25,22.0599,28.7848,21.0244,2.0487,7067.68,22.0
CS2_35,46,1.0766,0.9681,3.6275,4.2,2.7452,0.3846,-0.5529,0.0,-0.56,0.25,22.1367,28.9439,21.1001,2.0804,7042.98,22.0
CS2_35,47,1.0726,0.9645,3.6301,4.2,2.7538,0.3847,-0.5479,0.0,-0.56,0.25,22.3202,29.0993,21.048,2.1359,7014.23,22.0
CS2_35,48,1.0685,0.9609,3.6401,4.2,2.7562,0.3848,-0.546,0.0,-0.56,0.25,22.1802,28.9362,21.0594,2.155,6978.44,22.0
CS2_35,49,1.075,0.9667,3.6249,4.2,2.7448,0.3849,-0.5542,0.0,-0.56,0.25,22.188,28.6833,21.0263,2.117,7050.16,22.0
CS2_35,50,1.0719,0.9639,3.6239,4.2,2.7438,0.385,-0.5518,0.0,-0.56,0.25,22.263,29.1853,20.9148,2.1913,7011.78,22.0
CS2_35,51,1.0741,0.9659,3.6207,4.2,2.7491,0.3851,-0.5484,0.0,-0.56,0.25,22.2484,28.7976,20.9911,2.1331,7014.87,22.0
CS2_35,52,1.0663,0.9589,3.6209,4.2,2.7537,0.3852,-0.5485,0.0,-0.56,0.25,22.0877,28.9452,20.9993,2.0527,6989.12,22.0
CS2_35,53,1.0725,0.9645,3.6267,4.2,2.7409,0.3853,-0.5448,0.0,-0.56,0.25,22.0883,28.5657,20.8208,2.04,7003.46,22.0
CS2_35,54,1.0741,0.9659,3.631,4.2,2.7529,0.3854,-0.5514,0.0,-0.56,0.25,21.9514,29.0995,20.9442,2.1179,7030.8,22.0
CS2_35,55,1.0677,0.9602,3.6347,4.2,2.7484,0.3855,-0.5389,0.0,-0.56,0.25,22.3714,28.7671,21.005,2.1035,6964.32,22.0
CS2_35,56,1.0701,0.9623,3.6192,4.2,2.7462,0.3856,-0.544,0.0,-0.56,0.25,22.1296,28.9988,21.0543,2.2088,7003.99,22.0
CS2_35,57,1.0623,0.9553,3.6393,4.2,2.7448,0.3857,-0.5402,0.0,-0.56,0.25,22.1555,29.0301,20.9624,2.0672,6949.81,22.0
CS2_35,58,1.0684,0.9608,3.6221,4.2,2.7431,0.3858,-0.5404,0.0,-0.56,0.25,22.4315,28.7936,20.9287,2.0104,7014.76,22.0
CS2_35,59,1.0668,0.9594,3.6303,4.2,2.7445,0.3859,-0.5516,0.0,-0.56,0.25,22.5215,28.8688,21.0201,2.0535,6972.12,22.0
CS2_35,60,1.0626,0.9556,3.6227,4.2,2.7483,0.386,-0.5474,0.0,-0.56,0.25,22.0697,28.7485,20.8877,2.0735,6939.68,22.0
CS2_35,61,1.0644,0.9572,3.6283,4.2,2.745,0.3861,-0.5422,0.0,-0.56,0.25,22.3217,28.9667,21.0515,2.0542,6981.3,22.0
CS2_35,62,1.0664,0.959,3.6358,4.2,2.7475,0.3862,-0.5543,0.0,-0.56,0.25,22.1606,28.6662,20.9449,2.1796,6955.33,22.0
CS2_35,63,1.0662,0.9589,3.6154,4.2,2.7369,0.3863,-0.5465,0.0,-0.56,0.25,22.1087,29.0241,20.9215,1.9645,6967.95,22.0
CS2_35,64,1.0687,0.961,3.6226,4.2,2.7543,0.3864,-0.5447,0.0,-0.56,0.25,22.1741,28.7,21.0271,2.0551,7001.42,22.0
CS2_35,65,1.0608,0.9539,3.6301,4.2,2.7445,0.3865,-0.5492,0.0,-0.56,0.25,22.2658,28.8067,20.9504,2.1296,6959.35,22.0
CS2_35,66,1.0592,0.9525,3.629,4.2,2.7494,0.3866,-0.5528,0.0,-0.56,0.25,22.3939,28.925,20.8569,2.1776,6899.75,22.0
CS2_35,67,1.0584,0.9518,3.6208,4.2,2.7529,0.3867,-0.5463,0.0,-0.56,0.25,22.254,28.7884,20.9911,2.0739,6928.65,22.0
CS2_35,68,1.0567,0.9503,3.6198,4.2,2.7479,0.3868,-0.5533,0.0,-0.56,0.25,22.3418,28.8541,20.987,2.0683,6944.08,22.0
CS2_35,69,1.0547,0.9485,3.6204,4.2,2.7512,0.3869,-0.5516,0.0,-0.56,0.25,22.0956,28.92,21.0218,2.1453,6898.42,22.0
CS2_35,70,1.0558,0.9494,3.6278,4.2,2.7487,0.387,-0.5524,0.0,-0.56,0.25,22.2456,28.8884,20.9743,2.0907,6914.1,22.0
CS2_35,71,1.0569,0.9504,3.6248,4.2,2.7594,0.3871,-0.5432,0.0,-0.56,0.25,22.3946,29.0015,20.8782,2.1496,6917.38,22.0
CS2_35,72,1.0561,0.9497,3.6184,4.2,2.7525,0.3872,-0.5416,0.0,-0.56,0.25,22.1478,28.9897,20.9961,2.0927,6909.14,22.0
CS2_35,73,1.0589,0.9522,3.6273,4.2,2.7567,0.3873,-0.5432,0.0,-0.56,0.25,22.3314,29.0369,20.9582,2.0645,6919.71,22.0
CS2_35,74,1.0552,0.9489,3.617,4.2,2.7535,0.3874,-0.5538,0.0,-0.56,0.25,22.3134,28.8746,20.9687,2.0755,6949.71,22.0
CS2_35,75,1.0546,0.9484,3.615,4.2,2.7498,0.3875,-0.551,0.0,-0.56,0.25,22.0976,28.7745,21.0413,2.0556,6924.18,22.0
CS2_35,76,1.053,0.9469,3.6194,4.2,2.753,0.3876,-0.5475,0.0,-0.56,0.25,22.296,28.929,21.1574,2.1054,6874.93,22.0
CS2_35,77,1.0578,0.9513,3.6092,4.2,2.756,0.3877,-0.552,0.0,-0.56,0.25,22.1842,28.9661,20.8971,2.1372,6912.62,22.0
CS2_35,78,1.0482,0.9427,3.6249,4.2,2.748,0.3878,-0.5589,0.0,-0.56,0.25,22.554,28.6709,21.0488,2.1958,6879.22,22.0
CS2_35,79,1.0532,0.9471,3.6065,4.2,2.7467,0.3879,-0.5469,0.0,-0.56,0.25,22.051,28.954,20.9523,2.0128,6881.0,22.0
CS2_35,80,1.0548,0.9486,3.6289,4.2,2.7534,0.388,-0.5527,0.0,-0.56,0.25,22.0137,28.8057,20.9365,2.2023,6891.13,22.0
CS2_35,81,1.0516,0.9456,3.6073,4.2,2.7528,0.3881,-0.5496,0.0,-0.56,0.25,22.1464,28.8727,20.9658,2.095,6892.9,22.0
CS2_35,82,1.0479,0.9424,3.619,4.2,2.7556,0.3882,-0.5524,0.0,-0.56,0.25,22.3608,28.8106,20.9789,2.1034,6826.65,22.0
CS2_35,83,1.0477,0.9421,3.621,4.2,2.7493,0.3883,-0.5467,0.0,-0.56,0.25,22.3246,28.9208,20.8372,2.101,6853.83,22.0
CS2_35,84,1.0508,0.9449,3.6166,4.2,2.7555,0.3884,-0.5527,0.0,-0.56,0.25,22.4241,29.1574,20.9809,2.1391,6872.26,22.0
CS2_35,85,1.0475,0.942,3.6069,4.2,2.7398,0.3885,-0.5487,0.0,-0.56,0.25,22.2899,28.8945,20.957,2.127,6831.13,22.0
CS2_35,86,1.046,0.9407,3.617,4.2,2.751,0.3886,-0.55,0.0,-0.56,0.25,22.3678,29.1153,20.993,2.1278,6849.41,22.0
CS2_35,87,1.0473,0.9418,3.6137,4.2,2.7482,0.3887,-0.5432,0.0,-0.56,0.25,22.3019,28.9159,21.103,2.0846,6849.76,22.0
CS2_35,88,1.0394,0.9347,3.6174,4.2,2.7533,0.3888,-0.5439,0.0,-0.56,0.25,22.4395,29.3344,21.0927,2.0131,6805.56,22.0
CS2_35,89,1.0468,0.9414,3.6132,4.2,2.7537,0.3889,-0.5542,0.0,-0.56,0.25,22.3219,28.9323,21.0872,2.0949,6874.93,22.0
CS2_35,90,1.0436,0.9385,3.615,4.2,2.7447,0.389,-0.5438,0.0,-0.56,0.25,22.3193,28.9354,21.0149,2.1869,6838.62,22.0
CS2_35,91,1.0441,0.939,3.6082,4.2,2.7553,0.3891,-0.5408,0.0,-0.56,0.25,22.5695,29.145,20.9284,2.0403,6817.87,22.0
CS2_35,92,1.0432,0.9381,3.6013,4.2,2.754,0.3892,-0.551,0.0,-0.56,0.25,22.3469,29.1518,21.0066,2.1226,6809.46,22.0
CS2_35,93,1.0436,0.9385,3.6106,4.2,2.7477,0.3893,-0.5536,0.0,-0.56,0.25,22.1777,29.1696,21.0132,2.0514,6819.77,22.0
CS2_35,94,1.042,0.9371,3.6144,4.2,2.7541,0.3894,-0.5526,0.0,-0.56,0.25,22.4189,29.0205,20.9556,2.1129,6818.77,22.0
CS2_35,95,1.0434,0.9383,3.6139,4.2,2.7485,0.3895,-0.5528,0.0,-0.56,0.25,22.3452,29.152,20.8603,2.1857,6843.57,22.0
CS2_35,96,1.0394,0.9347,3.6117,4.2,2.7401,0.3896,-0.5553,0.0,-0.56,0.25,22.4515,29.1418,20.8824,2.1351,6826.6,22.0
CS2_35,97,1.0437,0.9385,3.6123,4.2,2.7504,0.3897,-0.5474,0.0,-0.56,0.25,22.4923,29.2103,21.0629,2.0663,6829.16,22.0
CS2_35,98,1.0358,0.9315,3.6255,4.2,2.744,0.3898,-0.5488,0.0,-0.56,0.25,22.5173,29.038,21.0866,2.1237,6770.8,22.0
CS2_35,99,1.0364,0.932,3.6116,4.2,2.7446,0.3899,-0.552,0.0,-0.56,0.25,22.2321,29.1093,21.1508,2.0598,6797.97,22.0
CS2_35,100,1.0396,0.9349,3.6068,4.2,2.7442,0.39,-0.5394,0.0,-0.56,0.25,22.4589,29.0603,21.0358,2.1481,6824.54,22.0
CS2_35,101,1.04,0.9353,3.6141,4.2,2.7493,0.3901,-0.554,0.0,-0.56,0.25,22.3869,29.0692,20.7199,2.1095,6816.07,22.0
CS2_35,102,1.039,0.9344,3.6117,4.2,2.7602,0.3902,-0.5535,0.0,-0.56,0.25,22.7256,29.1108,20.8509,2.0645,6802.71,22.0
CS2_35,103,1.0317,0.9278,3.608,4.2,2.746,0.3903,-0.5528,0.0,-0.56,0.25,22.4597,29.0564,20.9506,2.1279,6767.63,22.0
CS2_35,104,1.0368,0.9323,3.6187,4.2,2.7448,0.3904,-0.5553,0.0,-0.56,0.25,22.2758,29.2245,20.952,2.1595,6772.13,22.0
CS2_35,105,1.0311,0.9272,3.5976,4.2,2.7518,0.3905,-0.5584,0.0,-0.56,0.25,22.3133,29.1544,21.035,2.1036,6741.03,22.0
CS2_35,106,1.0326,0.9286,3.6052,4.2,2.751,0.3906,-0.5468,0.0,-0.56,0.25,22.3644,29.2174,20.994,2.0808,6765.66,22.0
CS2_35,107,1.0316,0.9277,3.6077,4.2,2.7524,0.3907,-0.55,0.0,-0.56,0.25,22.2424,28.8535,21.0282,2.056,6733.33,22.0
CS2_35,108,1.0334,0.9293,3.602,4.2,2.7459,0.3908,-0.5528,0.0,-0.56,0.25,22.4596,29.0237,20.9177,2.0408,6753.17,22.0
CS2_35,109,1.0272,0.9237,3.5973,4.2,2.7514,0.3909,-0.5552,0.0,-0.56,0.25,22.3548,29.1763,20.9336,2.0601,6742.46,22.0
CS2_35,110,1.0309,0.9271,3.6137,4.2,2.7383,0.391,-0.5432,0.0,-0.56,0.25,22.402,29.2805,20.9541,2.0971,6729.71,22.0
CS2_35,111,1.0302,0.9264,3.6149,4.2,2.7463,0.3911,-0.5428,0.0,-0.56,0.25,22.461,29.0729,20.972,2.0684,6757.36,22.0
CS2_35,112,1.0304,0.9266,3.6118,4.2,2.7439,0.3912,-0.5504,0.0,-0.56,0.25,22.5795,29.3397,20.9706,2.154,6749.79,22.0
CS2_35,113,1.0267,0.9233,3.6149,4.2,2.7496,0.3913,-0.5527,0.0,-0.56,0.25,22.3786,29.1184,20.9752,2.1333,6704.04,22.0
CS2_35,114,1.0275,0.924,3.61,4.2,2.7485,0.3914,-0.5443,0.0,-0.56,0.25,22.445,29.1381,20.984,2.0576,6718.23,22.0
CS2_35,115,1.029,0.9253,3.6089,4.2,2.749,0.3915,-0.5539,0.0,-0.56,0.25,22.3584,29.0681,20.9133,1.9958,6760.69,22.0
CS2_35,116,1.0256,0.9223,3.59,4.2,2.7471,0.3916,-0.5601,0.0,-0.56,0.25,22.5942,29.2892,20.9487,2.1003,6700.15,22.0
CS2_35,117,1.0268,0.9234,3.6078,4.2,2.7463,0.3917,-0.5564,0.0,-0.56,0.25,22.4331,29.3056,20.9751,2.1918,6712.11,22.0
CS2_35,118,1.0335,0.9294,3.6144,4.2,2.746,0.3918,-0.5457,0.0,-0.56,0.25,22.647,29.4697,20.9918,2.0476,6741.65,22.0
CS2_35,119,1.0238,0.9207,3.5914,4.2,2.7559,0.3919,-0.5513,0.0,-0.56,0.25,22.5274,29.216,21.0173,2.0855,6716.39,22.0
CS2_35,120,1.0239,0.9207,3.5963,4.2,2.7512,0.392,-0.5459,0.0,-0.56,0.25,22.5048,29.3602,21.0138,2.1052,6704.47,22.0
CS2_35,121,1.0258,0.9225,3.604,4.2,2.7492,0.3921,-0.554,0.0,-0.56,0.25,22.6046,29.2273,21.1874,2.2034,6725.86,22.0
CS2_35,122,1.0242,0.9211,3.607,4.2,2.7426,0.3922,-0.561,0.0,-0.56,0.25,22.3651,29.3449,21.0674,2.1176,6716.68,22.0
CS2_35,123,1.0217,0.9188,3.6081,4.2,2.7515,0.3923,-0.5492,0.0,-0.56,0.25,22.5509,29.1442,20.9897,2.1112,6705.73,22.0
CS2_35,124,1.021,0.9182,3.6051,4.2,2.7472,0.3924,-0.5501,0.0,-0.56,0.25,22.5025,29.222,20.9143,2.0616,6709.74,22.0
CS2_35,125,1.0199,0.9171,3.6033,4.2,2.7393,0.3925,-0.559,0.0,-0.56,0.25,22.3935,29.2659,21.1414,2.1175,6671.6,22.0
CS2_35,126,1.0183,0.9158,3.5968,4.2,2.7523,0.3926,-0.5415,0.0,-0.56,0.25,22.4427,29.422,20.9485,2.1206,6656.51,22.0
CS2_35,127,1.0193,0.9167,3.5988,4.2,2.746,0.3927,-0.5456,0.0,-0.56,0.25,22.523,29.3141,21.0698,2.1367,6654.0,22.0
CS2_35,128,1.0177,0.9152,3.6052,4.2,2.7402,0.3928,-0.544,0.0,-0.56,0.25,22.3846,29.1508,20.9643,2.1345,6653.83,22.0
CS2_35,129,1.0199,0.9172,3.6051,4.2,2.746,0.3929,-0.5427,0.0,-0.56,0.25,22.4773,29.4824,21.0527,2.2037,6659.81,22.0
CS2_35,130,1.0169,0.9144,3.5919,4.2,2.7584,0.393,-0.5509,0.0,-0.56,0.25,22.4563,29.2882,21.0386,2.0408,6659.67,22.0
CS2_35,131,1.0153,0.913,3.5975,4.2,2.7503,0.3931,-0.5533,0.0,-0.56,0.25,22.8914,29.2793,21.0885,2.1024,6666.42,22.0
CS2_35,132,1.0151,0.9128,3.5849,4.2,2.7432,0.3932,-0.5586,0.0,-0.56,0.25,22.6138,29.1465,21.0266,2.117,6640.13,22.0
CS2_35,133,1.0174,0.9149,3.5955,4.2,2.7509,0.3933,-0.5417,0.0,-0.56,0.25,22.4632,29.2355,21.0315,1.9959,6686.42,22.0
CS2_35,134,1.0172,0.9147,3.6006,4.2,2.7473,0.3934,-0.5426,0.0,-0.56,0.25,22.3986,29.1012,21.0288,2.1348,6647.45,22.0
CS2_35,135,1.0133,0.9113,3.5916,4.2,2.7494,0.3935,-0.558,0.0,-0.56,0.25,22.497,29.1759,20.9971,2.0741,6644.17,22.0
CS2_35,136,1.0101,0.9084,3.6029,4.2,2.7516,0.3936,-0.5578,0.0,-0.56,0.25,22.4745,29.3212,21.0988,1.9806,6621.95,22.0
CS2_35,137,1.0152,0.9129,3.5891,4.2,2.7464,0.3937,-0.5501,0.0,-0.56,0.25,22.649,29.2946,21.1317,2.118,6640.0,22.0
CS2_35,138,1.0076,0.9061,3.595,4.2,2.7574,0.3938,-0.5507,0.0,-0.56,0.25,22.5169,29.2579,20.8058,2.0744,6629.07,22.0
CS2_35,139,1.0113,0.9094,3.599,4.2,2.7544,0.3939,-0.5466,0.0,-0.56,0.25,22.4178,29.2595,21.0854,2.1541,6608.94,22.0
CS2_35,140,1.0125,0.9105,3.6014,4.2,2.7554,0.394,-0.5519,0.0,-0.56,0.25,22.5173,29.2726,21.1104,2.1407,6634.25,22.0
CS2_35,141,1.0085,0.9069,3.5873,4.2,2.7474,0.3941,-0.5376,0.0,-0.56,0.25,22.2941,29.2553,21.0193,2.1241,6609.76,22.0
CS2_35,142,1.0073,0.9058,3.5906,4.2,2.7583,0.3942,-0.551,0.0,-0.56,0.25,22.663,29.2619,20.9216,2.0701,6594.07,22.0
CS2_35,143,1.0059,0.9046,3.5994,4.2,2.7473,0.3943,-0.5562,0.0,-0.56,0.25,22.2687,29.3316,20.98,2.0956,6587.9,22.0
CS2_35,144,1.0109,0.9091,3.5912,4.2,2.752,0.3944,-0.5536,0.0,-0.56,0.25,22.6695,29.2367,20.9346,2.1231,6601.87,22.0
CS2_35,145,1.0095,0.9078,3.6011,4.2,2.7536,0.3945,-0.5472,0.0,-0.56,0.25,22.6323,29.2603,21.1685,2.0662,6617.57,22.0
CS2_35,146,1.0076,0.9061,3.6013,4.2,2.7458,0.3946,-0.5531,0.0,-0.56,0.25,22.6312,29.6244,20.9277,2.0888,6602.65,22.0
CS2_35,147,1.0062,0.9049,3.578,4.2,2.7489,0.3947,-0.551,0.0,-0.56,0.25,22.3907,29.1761,20.8453,2.091,6608.9,22.0
CS2_35,148,1.0054,0.9041,3.5889,4.2,2.7432,0.3948,-0.5493,0.0,-0.56,0.25,22.6207,29.5814,20.994,2.1156,6597.51,22.0
CS2_35,149,1.0055,0.9042,3.581,4.2,2.7412,0.3949,-0.5542,0.0,-0.56,0.25,22.5771,29.4007,20.9485,2.0665,6579.77,22.0
CS2_35,150,1.011,0.9091,3.5933,4.2,2.749,0.395,-0.5498,0.0,-0.56,0.25,22.3342,29.3615,20.932,2.0679,6613.49,22.0
CS2_35,151,1.0033,0.9022,3.5953,4.2,2.7486,0.3951,-0.5531,0.0,-0.56,0.25,22.5624,29.4675,21.1424,2.0776,6598.44,22.0
CS2_35,152,1.0032,0.9022,3.5865,4.2,2.7464,0.3952,-0.5425,0.0,-0.56,0.25,22.6739,29.3006,21.0338,2.0552,6582.1,22.0
CS2_35,153,1.0057,0.9044,3.5842,4.2,2.7518,0.3953,-0.5487,0.0,-0.56,0.25,22.5858,29.3951,20.9536,2.1305,6568.18,22.0
CS2_35,154,1.0023,0.9014,3.5902,4.2,2.7536,0.3954,-0.5404,0.0,-0.56,0.25,22.7427,29.3537,21.0049,2.1596,6557.62,22.0
CS2_35,155,0.9972,0.8968,3.5854,4.2,2.7456,0.3955,-0.553,0.0,-0.56,0.25,22.7436,29.1582,20.9889,2.1891,6532.21,22.0
CS2_35,156,0.999,0.8984,3.5889,4.2,2.7499,0.3956,-0.5536,0.0,-0.56,0.25,22.4511,29.4247,21.0221,2.1321,6550.87,22.0
CS2_35,157,1.0013,0.9004,3.5773,4.2,2.7447,0.3957,-0.5547,0.0,-0.56,0.25,22.6456,29.6557,20.9839,2.0627,6540.05,22.0
CS2_35,158,0.9976,0.8972,3.5902,4.2,2.7436,0.3958,-0.5458,0.0,-0.56,0.25,22.8481,29.3178,21.056,2.0389,6516.0,22.0
CS2_35,159,1.0001,0.8994,3.5861,4.2,2.7505,0.3959,-0.5522,0.0,-0.56,0.25,22.6093,29.3233,21.039,2.044,6547.37,22.0
CS2_35,160,0.9974,0.897,3.5954,4.2,2.7423,0.396,-0.5549,0.0,-0.56,0.25,22.7212,29.7115,21.0548,2.066,6526.37,22.0
CS2_35,161,0.9975,0.8971,3.597,4.2,2.7448,0.3961,-0.548,0.0,-0.56,0.25,22.592,29.3265,21.0054,2.2353,6536.48,22.0
CS2_35,162,0.9956,0.8953,3.5907,4.2,2.7521,0.3962,-0.5472,0.0,-0.56,0.25,22.6186,29.4361,20.9568,2.1056,6499.14,22.0
CS2_35,163,0.9983,0.8977,3.5832,4.2,2.737,0.3963,-0.5429,0.0,-0.56,0.25,22.6038,29.4281,20.9672,1.9956,6544.81,22.0
CS2_35,164,0.9969,0.8964,3.5849,4.2,2.76,0.3964,-0.5491,0.0,-0.56,0.25,22.5589,29.5437,21.0446,1.9623,6531.18,22.0
